time_from_start,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,angular_acc_x,angular_acc_y,angular_acc_z,angular_jerk_x,angular_jerk_y,angular_jerk_z,angular_snap_x,angular_snap_y,angular_snap_z,heading,heading_rate,heading_acc
1.09443156,16.26955591,11.30549622,2.02889647,-2.92013775,0.68629974,0.04712599,-0.00173313,0.00040733,0.00002797,-0.02817234,0.00662115,0.00045465,-0.21712144,0.05102855,0.00350397,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.11443156,16.21115277,11.31922231,2.02983900,-2.92017833,0.68630927,0.04712664,-0.00233962,0.00054987,0.00003776,-0.03245736,0.00762823,0.00052381,-0.21139046,0.04968163,0.00341148,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.13443156,16.15274869,11.33294861,2.03078154,-2.92023190,0.68632186,0.04712751,-0.00303067,0.00071228,0.00004891,-0.03662836,0.00860851,0.00059112,-0.20571962,0.04834886,0.00331996,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.15443156,16.09434340,11.34667520,2.03172410,-2.92030011,0.68633789,0.04712861,-0.00380401,0.00089403,0.00006139,-0.04068654,0.00956228,0.00065661,-0.20010868,0.04703016,0.00322941,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.17443156,16.03593658,11.36040215,2.03266669,-2.92038459,0.68635775,0.04712997,-0.00465739,0.00109459,0.00007516,-0.04463311,0.01048981,0.00072030,-0.19455739,0.04572547,0.00313982,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.19443156,15.97752790,11.37412954,2.03360930,-2.92048692,0.68638180,0.04713162,-0.00558859,0.00131345,0.00009019,-0.04846924,0.01139139,0.00078221,-0.18906550,0.04443475,0.00305119,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.21443156,15.91911698,11.38785746,2.03455195,-2.92060864,0.68641041,0.04713359,-0.00659543,0.00155008,0.00010644,-0.05219612,0.01226729,0.00084236,-0.18363275,0.04315793,0.00296352,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.23443156,15.86070341,11.40158599,2.03549465,-2.92075123,0.68644392,0.04713589,-0.00767572,0.00180397,0.00012387,-0.05581494,0.01311780,0.00090076,-0.17825890,0.04189495,0.00287679,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.25443156,15.80228678,11.41531525,2.03643739,-2.92091614,0.68648268,0.04713855,-0.00882731,0.00207462,0.00014246,-0.05932687,0.01394318,0.00095743,-0.17294370,0.04064576,0.00279101,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.27443156,15.74386661,11.42904533,2.03738019,-2.92110478,0.68652701,0.04714159,-0.01004809,0.00236153,0.00016216,-0.06273307,0.01474372,0.00101240,-0.16768689,0.03941029,0.00270618,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.29443156,15.68544242,11.44277637,2.03832306,-2.92131851,0.68657724,0.04714504,-0.01133594,0.00266421,0.00018294,-0.06603473,0.01551968,0.00106569,-0.16248824,0.03818848,0.00262228,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.31443156,15.62701369,11.45650847,2.03926600,-2.92155865,0.68663368,0.04714892,-0.01268879,0.00298216,0.00020478,-0.06923299,0.01627135,0.00111730,-0.15734748,0.03698029,0.00253932,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.33443156,15.56857989,11.47024176,2.04020902,-2.92182648,0.68669663,0.04715324,-0.01410458,0.00331490,0.00022762,-0.07232901,0.01699899,0.00116727,-0.15226436,0.03578564,0.00245728,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.35443156,15.51014044,11.48397638,2.04115213,-2.92212324,0.68676637,0.04715803,-0.01558127,0.00366196,0.00025145,-0.07532395,0.01770287,0.00121560,-0.14723865,0.03460448,0.00237618,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.37443156,15.45169476,11.49771246,2.04209534,-2.92245013,0.68684320,0.04716331,-0.01711687,0.00402286,0.00027624,-0.07821894,0.01838326,0.00126232,-0.14227008,0.03343675,0.00229599,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.39443156,15.39324223,11.51145015,2.04303866,-2.92280830,0.68692738,0.04716909,-0.01870937,0.00439713,0.00030194,-0.08101513,0.01904042,0.00130744,-0.13735840,0.03228239,0.00221673,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.41443156,15.33478221,11.52518961,2.04398211,-2.92319887,0.68701917,0.04717539,-0.02035682,0.00478432,0.00032852,-0.08371365,0.01967464,0.00135099,-0.13250338,0.03114135,0.00213838,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.43443156,15.27631405,11.53893097,2.04492568,-2.92362292,0.68711883,0.04718223,-0.02205728,0.00518397,0.00035597,-0.08631564,0.02028617,0.00139299,-0.12770475,0.03001356,0.00206093,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.45443156,15.21783706,11.55267441,2.04586940,-2.92408150,0.68722661,0.04718963,-0.02380881,0.00559562,0.00038423,-0.08882222,0.02087527,0.00143344,-0.12296227,0.02889897,0.00198440,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.47443156,15.15935055,11.56642009,2.04681327,-2.92457560,0.68734273,0.04719761,-0.02560954,0.00601883,0.00041329,-0.09123450,0.02144221,0.00147237,-0.11827568,0.02779751,0.00190877,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.49443156,15.10085380,11.58016818,2.04775731,-2.92510620,0.68746744,0.04720617,-0.02745757,0.00645316,0.00044312,-0.09355362,0.02198726,0.00150979,-0.11364474,0.02670914,0.00183403,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.51443156,15.04234605,11.59391885,2.04870152,-2.92567421,0.68760093,0.04721534,-0.02935107,0.00689818,0.00047368,-0.09578066,0.02251067,0.00154573,-0.10906919,0.02563378,0.00176019,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.53443156,14.98382657,11.60767228,2.04964593,-2.92628053,0.68774343,0.04722512,-0.03128819,0.00735345,0.00050494,-0.09791675,0.02301270,0.00158021,-0.10454880,0.02457138,0.00168724,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.55443156,14.92529457,11.62142865,2.05059053,-2.92692602,0.68789514,0.04723554,-0.03326714,0.00781854,0.00053687,-0.09996298,0.02349361,0.00161323,-0.10008329,0.02352188,0.00161517,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.57443156,14.86674926,11.63518814,2.05153535,-2.92761148,0.68805624,0.04724660,-0.03528612,0.00829305,0.00056946,-0.10192045,0.02395366,0.00164482,-0.09567244,0.02248523,0.00154399,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.59443156,14.80818984,11.64895096,2.05248040,-2.92833772,0.68822692,0.04725832,-0.03734337,0.00877655,0.00060266,-0.10379024,0.02439310,0.00167500,-0.09131598,0.02146136,0.00147368,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.61443156,14.74961548,11.66271729,2.05342569,-2.92910546,0.68840736,0.04727071,-0.03943715,0.00926864,0.00063645,-0.10557345,0.02481220,0.00170377,-0.08701366,0.02045022,0.00140425,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.63443156,14.69102534,11.67648732,2.05437123,-2.92991543,0.68859772,0.04728378,-0.04156574,0.00976891,0.00067080,-0.10727115,0.02521119,0.00173117,-0.08276524,0.01945174,0.00133569,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.65443156,14.63241858,11.69026126,2.05531705,-2.93076831,0.68879816,0.04729755,-0.04372743,0.01027696,0.00070569,-0.10888441,0.02559035,0.00175721,-0.07857047,0.01846587,0.00126799,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.67443156,14.57379432,11.70403932,2.05626314,-2.93166474,0.68900885,0.04731201,-0.04592056,0.01079239,0.00074108,-0.11041432,0.02594991,0.00178190,-0.07442909,0.01749255,0.00120116,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.69443156,14.51515169,11.71782169,2.05720953,-2.93260533,0.68922991,0.04732719,-0.04814346,0.01131482,0.00077695,-0.11186193,0.02629013,0.00180526,-0.07034085,0.01653172,0.00113518,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.71443156,14.45648981,11.73160858,2.05815623,-2.93359067,0.68946148,0.04734309,-0.05039450,0.01184387,0.00081328,-0.11322831,0.02661126,0.00182731,-0.06630552,0.01558333,0.00107006,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.73443156,14.39780776,11.74540022,2.05910326,-2.93462129,0.68970370,0.04735973,-0.05267206,0.01237915,0.00085004,-0.11451450,0.02691355,0.00184807,-0.06232282,0.01464730,0.00100578,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.75443156,14.33910465,11.75919680,2.06005063,-2.93569772,0.68995669,0.04737710,-0.05497455,0.01292029,0.00088719,-0.11572157,0.02719724,0.00186755,-0.05839253,0.01372359,0.00094235,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.77443156,14.28037955,11.77299856,2.06099835,-2.93682043,0.69022055,0.04739522,-0.05730040,0.01346692,0.00092473,-0.11685055,0.02746258,0.00188577,-0.05451437,0.01281214,0.00087977,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.79443156,14.22163152,11.78680570,2.06194644,-2.93798988,0.69049540,0.04741409,-0.05964806,0.01401867,0.00096262,-0.11790249,0.02770981,0.00190274,-0.05068811,0.01191288,0.00081802,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.81443156,14.16285964,11.80061845,2.06289492,-2.93920648,0.69078133,0.04743372,-0.06201599,0.01457519,0.00100083,-0.11887842,0.02793917,0.00191849,-0.04691350,0.01102576,0.00075710,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.83443156,14.10406294,11.81443702,2.06384380,-2.94047064,0.69107844,0.04745413,-0.06440269,0.01513612,0.00103935,-0.11977937,0.02815092,0.00193303,-0.04319028,0.01015071,0.00069702,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.85443156,14.04524049,11.82826166,2.06479309,-2.94178271,0.69138680,0.04747530,-0.06680667,0.01570111,0.00107814,-0.12060637,0.02834528,0.00194638,-0.03951821,0.00928769,0.00063776,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.87443156,13.98639132,11.84209257,2.06574281,-2.94314301,0.69170650,0.04749725,-0.06922646,0.01626982,0.00111720,-0.12136044,0.02852250,0.00195855,-0.03589703,0.00843663,0.00057932,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.89443156,13.92751445,11.85592999,2.06669298,-2.94455186,0.69203762,0.04751999,-0.07166061,0.01684190,0.00115648,-0.12204259,0.02868282,0.00196956,-0.03232649,0.00759747,0.00052169,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.91443156,13.86860892,11.86977415,2.06764362,-2.94600952,0.69238020,0.04754351,-0.07410769,0.01741702,0.00119597,-0.12265384,0.02882648,0.00197942,-0.02880635,0.00677016,0.00046488,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.93443156,13.80967374,11.88362528,2.06859473,-2.94751625,0.69273431,0.04756783,-0.07656630,0.01799485,0.00123565,-0.12319518,0.02895371,0.00198816,-0.02533636,0.00595463,0.00040889,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.95443156,13.75070794,11.89748360,2.06954634,-2.94907224,0.69310001,0.04759294,-0.07903504,0.01857506,0.00127549,-0.12366762,0.02906474,0.00199578,-0.02191625,0.00515083,0.00035369,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.97443156,13.69171052,11.91134936,2.07049845,-2.95067771,0.69347733,0.04761885,-0.08151255,0.01915733,0.00131547,-0.12407216,0.02915982,0.00200231,-0.01854580,0.00435869,0.00029930,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
1.99443156,13.63268050,11.92522277,2.07145109,-2.95233280,0.69386631,0.04764556,-0.08399748,0.01974135,0.00135557,-0.12440979,0.02923917,0.00200776,-0.01522473,0.00357816,0.00024570,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
2.01443156,13.57361688,11.93910409,2.07240428,-2.95403765,0.69426699,0.04767307,-0.08648850,0.02032679,0.00139578,-0.12468148,0.02930302,0.00201214,-0.01195281,0.00280919,0.00019290,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
2.03443156,13.51451866,11.95299353,2.07335802,-2.95579237,0.69467939,0.04770139,-0.08898431,0.02091337,0.00143605,-0.12488822,0.02935161,0.00201548,-0.00872978,0.00205170,0.00014088,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
2.05443156,13.45538485,11.96689134,2.07431234,-2.95759704,0.69510353,0.04773052,-0.09148361,0.02150076,0.00147639,-0.12503099,0.02938517,0.00201778,-0.00555540,0.00130565,0.00008965,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
2.07443156,13.39621444,11.98079775,2.07526725,-2.95945173,0.69553943,0.04776045,-0.09398513,0.02208867,0.00151676,-0.12511076,0.02940392,0.00201907,-0.00242941,0.00057097,0.00003921,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
2.09443156,13.33700645,11.99471300,2.07622276,-2.96135645,0.69598708,0.04779119,-0.09648762,0.02267682,0.00155714,-0.12512849,0.02940808,0.00201936,0.00064844,-0.00015240,-0.00001046,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
2.11443156,13.27775985,12.00863731,2.07717890,-2.96331123,0.69644650,0.04782273,-0.09898986,0.02326490,0.00159753,-0.12508514,0.02939789,0.00201866,0.00367839,-0.00086451,-0.00005936,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
2.13443156,13.21847366,12.02257094,2.07813568,-2.96531604,0.69691768,0.04785509,-0.10149063,0.02385264,0.00163788,-0.12498167,0.02937358,0.00201699,0.00666070,-0.00156542,-0.00010749,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
2.15443156,13.15914688,12.03651410,2.07909311,-2.96737084,0.69740060,0.04788825,-0.10398873,0.02443975,0.00167820,-0.12481903,0.02933535,0.00201436,0.00959561,-0.00225519,-0.00015486,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
2.17443156,13.09977850,12.05046704,2.08005121,-2.96947556,0.69789526,0.04792221,-0.10648300,0.02502596,0.00171845,-0.12459816,0.02928344,0.00201080,0.01248339,-0.00293388,-0.00020146,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
2.19443156,13.04036752,12.06442999,2.08101000,-2.97163012,0.69840163,0.04795699,-0.10897228,0.02561100,0.00175862,-0.12432001,0.02921807,0.00200631,0.01532427,-0.00360156,-0.00024731,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
2.21443156,12.98091296,12.07840318,2.08196950,-2.97383441,0.69891969,0.04799256,-0.11145543,0.02619460,0.00179870,-0.12398550,0.02913945,0.00200091,0.01811851,-0.00425827,-0.00029240,0.70710677,0.00000000,0.00000000,0.70710680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57079637,0.00000000,0.00000000
